LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,LPC_13,LPC_14,LPC_15,LPC_16,LPC_17,LPC_18,LPC_19,LPC_20,LPC_21,LPC_22,LPC_23,LPC_24,LPC_25,LPC_26,LPC_27,LPC_28,LPC_29,LPC_30,LPC_31,Label
1.0,-2.3822937,3.7805033,-5.8288946,8.102813,-10.519055,12.944886,-15.30248,17.558249,-19.524845,21.036592,-22.175821,22.904177,-23.03672,22.664494,-21.916084,20.64599,-18.99445,17.208944,-15.114194,12.949143,-10.849318,8.754656,-6.848979,5.1399956,-3.684771,2.4669597,-1.5258801,0.83914995,-0.40049717,0.13770218,rock
1.0,-2.3136454,3.5622218,-5.447364,7.452437,-9.587566,11.810571,-13.895835,15.865975,-17.621939,18.975977,-19.97068,20.557173,-20.652735,20.29983,-19.573261,18.44635,-16.97563,15.354977,-13.501885,11.5580635,-9.705561,7.8566055,-6.1623516,4.6463842,-3.3354907,2.23849,-1.4011415,0.7914492,-0.3594699,0.11482543,rock
1.0,-2.3867898,3.595991,-5.4187837,7.3998528,-9.470782,11.631178,-13.687991,15.606109,-17.311522,18.686468,-19.653812,20.26239,-20.41608,20.12278,-19.44568,18.367443,-16.982141,15.394108,-13.598598,11.694458,-9.83545,8.026472,-6.33609,4.8272266,-3.4953637,2.3936684,-1.5248426,0.8510535,-0.41190284,0.13583447,rock
1.0,-2.3406374,3.7413075,-5.7169642,7.8403907,-10.155023,12.513956,-14.824245,16.915287,-18.834019,20.34649,-21.457743,22.191898,-22.325125,22.025536,-21.331118,20.160614,-18.621695,16.913065,-14.942836,12.881233,-10.858654,8.87037,-7.028357,5.3440943,-3.898376,2.673263,-1.7057769,0.9905027,-0.5104358,0.17355752,rock
1.0,-2.5216618,4.0194883,-5.911349,8.0719385,-10.439117,12.76203,-14.992879,17.041119,-18.909214,20.342476,-21.36688,22.023987,-22.095007,21.750673,-21.020596,19.821173,-18.305006,16.617815,-14.671397,12.6369705,-10.655441,8.699336,-6.897114,5.2744746,-3.8275921,2.6193671,-1.6937296,0.97402894,-0.48675707,0.16357745,rock
1.0,-2.4031303,3.5822,-5.4015884,7.393324,-9.431832,11.597366,-13.651158,15.572884,-17.243711,18.60819,-19.566393,20.137716,-20.27855,19.933485,-19.224588,18.113647,-16.684965,15.066221,-13.257971,11.37417,-9.520651,7.748281,-6.0977077,4.6211042,-3.3435278,2.273205,-1.446372,0.81861025,-0.39797023,0.12815766,rock
1.0,-2.4002063,3.7576854,-5.589996,7.6060596,-9.843654,12.050938,-14.142836,16.120422,-17.970394,19.38242,-20.401564,21.143751,-21.318346,21.048532,-20.462856,19.423712,-18.002602,16.442467,-14.580151,12.565479,-10.65259,8.718658,-6.909686,5.3148456,-3.8768842,2.6785347,-1.7235129,0.9852532,-0.5003446,0.16051076,rock
1.0,-2.476774,4.0169687,-6.0803766,8.437656,-10.945756,13.444276,-15.874733,18.142393,-20.13256,21.691284,-22.828379,23.505148,-23.584913,23.14957,-22.310093,20.949486,-19.266556,17.374195,-15.251846,13.054,-10.906502,8.779779,-6.8311844,5.1228023,-3.6182537,2.4014804,-1.4541398,0.78853166,-0.33637607,0.077246256,rock
1.0,-2.7401297,4.52988,-6.77856,9.414405,-12.243425,15.215623,-18.086094,20.827806,-23.193748,25.08806,-26.535606,27.318087,-27.507648,27.108711,-26.125647,24.65092,-22.746218,20.529087,-18.093555,15.494673,-12.947207,10.475175,-8.210255,6.209732,-4.446196,3.0213766,-1.9004688,1.0689436,-0.52097505,0.15305811,rock
1.0,-2.4910793,4.092739,-6.253896,8.709071,-11.356058,14.050037,-16.702196,19.14694,-21.274504,22.97294,-24.205502,24.887249,-24.991804,24.536102,-23.604454,22.20711,-20.445602,18.416254,-16.167702,13.835078,-11.517956,9.302798,-7.2740555,5.4417243,-3.877252,2.597684,-1.5828589,0.8575934,-0.39544854,0.12528946,rock
1.0,-2.3900466,3.749955,-5.6968575,7.850388,-10.124646,12.47415,-14.705597,16.748913,-18.503593,19.914833,-20.918507,21.463772,-21.55111,21.09982,-20.243313,18.996439,-17.479582,15.729572,-13.826345,11.870596,-9.938639,8.0854225,-6.3293295,4.7711873,-3.416094,2.293231,-1.439883,0.8034679,-0.3891269,0.13488886,rock
1.0,-2.5003111,4.0979815,-6.2168446,8.567494,-11.123004,13.7256155,-16.264431,18.59272,-20.637505,22.26444,-23.444254,24.086327,-24.146908,23.69197,-22.777935,21.42955,-19.724163,17.805475,-15.648856,13.419075,-11.2417,9.141655,-7.1997204,5.432619,-3.9382544,2.6883755,-1.68852,0.9517366,-0.47321567,0.16259883,rock
1.0,-2.3502314,3.8717895,-6.02868,8.401334,-10.969568,13.599813,-16.233032,18.650082,-20.78662,22.533697,-23.79996,24.549427,-24.7169,24.3125,-23.416548,22.020384,-20.259558,18.240519,-16.024563,13.699456,-11.408546,9.205201,-7.138268,5.3348455,-3.7913136,2.5226364,-1.5568099,0.85193753,-0.41390032,0.1430321,rock
1.0,-2.4625752,4.075166,-6.208081,8.577282,-11.186178,13.819774,-16.438385,18.792475,-20.876074,22.599167,-23.80858,24.46662,-24.588882,24.191666,-23.273212,21.905558,-20.199612,18.19781,-15.988031,13.684842,-11.42834,9.28714,-7.2547874,5.4633904,-3.928188,2.6460443,-1.6694951,0.92166215,-0.4270451,0.14076698,rock
1.0,-2.457762,4.158503,-6.415607,8.924389,-11.706916,14.47551,-17.216972,19.730322,-21.97808,23.786404,-25.039223,25.703201,-25.778933,25.275454,-24.200554,22.680725,-20.822762,18.662289,-16.315573,13.887619,-11.495995,9.246721,-7.2055025,5.4081645,-3.8335795,2.5305352,-1.5380628,0.8178524,-0.38017243,0.1330236,rock
1.0,-2.4148185,3.9963975,-6.096688,8.397746,-10.961858,13.530546,-16.08222,18.40738,-20.464575,22.112375,-23.2743,23.9035,-23.976809,23.533764,-22.576365,21.206823,-19.514297,17.531338,-15.365012,13.11614,-10.905088,8.811225,-6.8714128,5.152418,-3.6628792,2.457913,-1.5407543,0.8312425,-0.38668293,0.13743824,rock
1.0,-2.3466127,3.6719708,-5.487173,7.5323486,-9.688058,11.839055,-13.945776,15.826771,-17.439804,18.672058,-19.579477,19.990618,-19.933283,19.518866,-18.709557,17.513998,-16.057539,14.4774065,-12.64464,10.794778,-9.018482,7.2394075,-5.656129,4.249474,-3.020472,2.0215824,-1.2495745,0.6857992,-0.32754833,0.10532148,rock
1.0,-2.4165,3.8579898,-5.8817124,8.0987,-10.497392,12.941574,-15.3489,17.560146,-19.455763,20.989569,-22.076138,22.666168,-22.719387,22.275705,-21.409225,20.147467,-18.561535,16.73052,-14.706148,12.623803,-10.5576105,8.580303,-6.73271,5.0655203,-3.6426263,2.460608,-1.5497653,0.8579433,-0.4150594,0.13828854,rock
1.0,-2.5406778,4.083321,-6.119956,8.495778,-11.003876,13.577094,-16.07375,18.394913,-20.405499,22.027649,-23.24026,23.877018,-23.992056,23.577774,-22.710676,21.407343,-19.728992,17.82508,-15.706975,13.482979,-11.309406,9.193345,-7.241153,5.4594193,-3.931298,2.6936018,-1.6748383,0.94613796,-0.46615213,0.14426942,rock
1.0,-2.4385245,3.8530407,-5.7730045,7.8896065,-10.100747,12.363232,-14.548877,16.487963,-18.2374,19.63474,-20.647171,21.253994,-21.3577,21.03337,-20.348541,19.267082,-17.874033,16.310585,-14.457413,12.55159,-10.637839,8.706778,-6.9379854,5.3388343,-3.8871117,2.6509314,-1.73561,0.9739703,-0.4583786,0.14982612,rock
1.0,-2.4620728,3.9932792,-5.993729,8.074588,-10.362997,12.622809,-14.782725,16.791908,-18.511917,19.903137,-20.857471,21.386496,-21.448025,21.080252,-20.31745,19.18881,-17.749947,16.08105,-14.236284,12.272661,-10.335073,8.38839,-6.5875864,5.021856,-3.6001642,2.4356225,-1.5077283,0.8194711,-0.36714202,0.082720816,rock
1.0,-2.4304214,3.7923841,-5.7320814,7.859458,-10.090575,12.407326,-14.541968,16.517748,-18.275333,19.638025,-20.611513,21.143805,-21.213085,20.841732,-20.087793,18.94989,-17.495367,15.808177,-13.9304495,11.989643,-10.054699,8.148826,-6.3792458,4.8321085,-3.4536228,2.307498,-1.4327481,0.7805805,-0.35478744,0.09751475,rock
1.0,-2.2191753,3.3918133,-5.035808,6.580484,-8.438611,10.3132715,-12.0747595,13.6930895,-15.075016,16.14035,-16.844273,17.242434,-17.271507,16.984623,-16.356201,15.479655,-14.372377,13.064278,-11.597206,10.090068,-8.549648,7.0001383,-5.553155,4.240754,-3.1049683,2.1515243,-1.4141332,0.8292284,-0.40356892,0.12904812,rock
1.0,-2.2788055,3.6556804,-5.574571,7.578948,-9.833779,12.074965,-14.305127,16.340204,-18.132647,19.565691,-20.587317,21.178713,-21.218647,20.861395,-20.040045,18.848656,-17.355114,15.651521,-13.773555,11.800747,-9.841053,7.930197,-6.182066,4.6216784,-3.2637181,2.1589766,-1.3334986,0.7177231,-0.30620492,0.08602886,rock
1.0,-2.533661,4.1608887,-6.229962,8.56323,-11.147164,13.74406,-16.289738,18.60766,-20.636446,22.291145,-23.518702,24.220877,-24.418354,24.120525,-23.306528,22.034224,-20.38289,18.419176,-16.236652,13.935718,-11.616708,9.397271,-7.364051,5.579275,-3.98658,2.612331,-1.6066177,0.9011017,-0.4312032,0.14239664,rock
1.0,-2.5084937,4.107552,-6.222196,8.575019,-11.186558,13.871215,-16.551157,19.02568,-21.202404,23.00168,-24.36003,25.20823,-25.541206,25.316685,-24.5324,23.262001,-21.548962,19.52797,-17.266933,14.860615,-12.417986,10.056887,-7.873514,5.943249,-4.270507,2.8531513,-1.7566209,0.99157655,-0.471435,0.13436598,rock
1.0,-2.5055768,4.1020637,-6.2432337,8.671241,-11.323454,14.064065,-16.80796,19.3016,-21.469929,23.209295,-24.475698,25.199663,-25.294075,24.88112,-23.943113,22.532848,-20.754753,18.738064,-16.468826,14.116762,-11.780194,9.488493,-7.3848915,5.5380144,-3.951688,2.623148,-1.6432272,0.8912096,-0.39152062,0.12246835,rock
1.0,-2.4411275,3.8528073,-5.645987,7.6119137,-9.759745,11.855923,-13.875552,15.702833,-17.282755,18.539103,-19.428093,19.890368,-19.918001,19.580723,-18.874788,17.841442,-16.535465,14.979179,-13.254288,11.440203,-9.580753,7.7934637,-6.150815,4.668737,-3.344675,2.2205071,-1.3924133,0.7779997,-0.3483078,0.103908084,rock
1.0,-2.5405655,4.095094,-6.027727,8.161151,-10.468331,12.764008,-14.996351,17.021948,-18.786785,20.183878,-21.161503,21.717978,-21.861954,21.564804,-20.83562,19.739841,-18.3269,16.67638,-14.822657,12.824095,-10.781551,8.809866,-6.99275,5.3546133,-3.896792,2.6308622,-1.6352181,0.9442216,-0.46025622,0.1326671,rock
1.0,-2.249329,3.5107596,-5.336845,7.1081996,-9.08886,11.110051,-13.008802,14.770761,-16.271915,17.447939,-18.322763,18.84141,-18.976122,18.722208,-18.089537,17.125254,-15.895928,14.455925,-12.836797,11.141939,-9.405863,7.706733,-6.1193852,4.6703296,-3.3962488,2.3189802,-1.4796102,0.8511364,-0.42984712,0.14921655,rock
1.0,-2.4860485,4.0257745,-6.0103383,8.088811,-10.335468,12.617584,-14.71005,16.607306,-18.165648,19.305641,-20.100594,20.452703,-20.403545,19.891108,-19.021774,17.837246,-16.317276,14.702155,-12.9512005,11.088879,-9.284712,7.5433416,-5.9083724,4.449134,-3.2206006,2.1578944,-1.3325197,0.7642952,-0.35718122,0.1113123,rock
1.0,-2.4176164,3.8431005,-5.6865463,7.77397,-9.97606,12.180251,-14.343937,16.272182,-17.968895,19.274998,-20.195415,20.718918,-20.7579,20.340267,-19.53202,18.347616,-16.874863,15.235582,-13.404511,11.49994,-9.621769,7.7957764,-6.1565027,4.6924863,-3.3885188,2.312254,-1.4732445,0.82400644,-0.41910005,0.14456461,rock
1.0,-2.227711,3.2548735,-4.5644326,5.899877,-7.183823,8.288907,-9.192676,9.74194,-10.021945,9.99078,-9.711454,9.207282,-8.4998255,7.5983167,-6.658234,5.663884,-4.580148,3.67109,-2.80254,2.013009,-1.4093411,0.9111528,-0.56046915,0.29741508,-0.14199641,0.034305327,-0.0036474206,-0.00790621,0.020673644,0.011558916,rock
1.0,-2.4290252,3.6223607,-5.024285,6.498891,-7.9174953,9.192231,-10.260583,11.026496,-11.383498,11.469091,-11.257311,10.763899,-10.139824,9.29919,-8.3161335,7.2459536,-6.177759,5.2018213,-4.22348,3.3345463,-2.579367,1.9282309,-1.4332825,0.98748684,-0.675007,0.41915706,-0.24442346,0.15883434,-0.06543531,0.016399074,rock
1.0,-2.3150873,3.669668,-5.535713,7.505715,-9.698314,11.882736,-13.982363,15.943132,-17.646563,18.984724,-19.957195,20.47876,-20.542137,20.204674,-19.502804,18.428009,-17.050444,15.483853,-13.705002,11.818578,-9.918825,8.083498,-6.3408246,4.7870846,-3.44617,2.322218,-1.5145121,0.8797576,-0.43503535,0.15086894,rock
1.0,-2.3695385,3.7350507,-5.5872626,7.50725,-9.530872,11.596432,-13.533963,15.244808,-16.791271,17.973063,-18.7996,19.29595,-19.342129,18.99083,-18.316732,17.31654,-15.972298,14.483355,-12.81124,11.043539,-9.344355,7.6688833,-6.0993223,4.670784,-3.426124,2.3776002,-1.5508527,0.9105133,-0.46239164,0.15973146,rock
1.0,-2.467652,4.0026975,-6.0140305,8.1483135,-10.459997,12.782934,-14.980573,17.00119,-18.696335,20.02743,-20.927692,21.379484,-21.373129,20.932753,-20.146965,18.94623,-17.45666,15.789554,-13.9468975,11.995522,-10.066535,8.217126,-6.452841,4.884163,-3.5070753,2.3668633,-1.5201757,0.8605458,-0.4011202,0.11660949,rock
1.0,-2.2524014,3.6799376,-5.6839757,7.635132,-9.850586,12.0683975,-14.180596,16.157125,-17.800873,19.090584,-20.041424,20.533888,-20.578375,20.214577,-19.483627,18.36852,-16.95218,15.360858,-13.564243,11.724109,-9.87132,8.068849,-6.3898544,4.872062,-3.557174,2.4414062,-1.5814604,0.8976583,-0.45372856,0.16055287,rock
1.0,-2.379884,3.8553965,-5.905954,8.045954,-10.379829,12.736074,-14.963421,17.039976,-18.82931,20.232788,-21.234196,21.81533,-21.91028,21.543613,-20.782326,19.613817,-18.110487,16.365856,-14.433652,12.421251,-10.405076,8.449125,-6.6454606,5.0414305,-3.6241934,2.4730372,-1.5882535,0.8817963,-0.4446358,0.16512173,rock
1.0,-2.6045706,4.1077123,-6.1517825,8.62283,-11.178201,13.681781,-16.187498,18.533947,-20.553364,22.146276,-23.285854,23.967505,-24.071274,23.684937,-22.899036,21.642735,-19.974817,18.11945,-16.020296,13.801618,-11.621092,9.467167,-7.4708185,5.654519,-4.1091013,2.8323393,-1.7686071,0.9907284,-0.5080039,0.16650109,rock
1.0,-2.6222467,4.216006,-6.1013308,8.084502,-10.120465,12.210703,-14.248573,15.9994755,-17.528524,18.738228,-19.565647,20.167288,-20.157646,19.709927,-19.060858,17.943247,-16.564943,15.009763,-13.21222,11.325627,-9.474759,7.6645384,-6.0135126,4.5850334,-3.283722,2.2669373,-1.4698739,0.76981527,-0.3372172,0.103191584,rock
1.0,-2.0436585,3.2291083,-5.1477747,6.9673915,-9.17919,11.560433,-13.67833,15.65803,-17.627914,19.057205,-20.146545,20.912048,-21.043602,20.782345,-20.105486,18.999424,-17.4833,15.886268,-13.977484,11.969227,-10.095847,8.109339,-6.34581,4.8327374,-3.4287105,2.3082657,-1.4925413,0.8202257,-0.42575184,0.16416533,rock
1.0,-2.7044687,4.540435,-6.8438683,9.310786,-11.87648,14.535777,-17.093245,19.353786,-21.362854,22.891058,-23.85736,24.464325,-24.473495,23.911037,-23.009932,21.668444,-19.913536,18.018225,-15.942183,13.658088,-11.406853,9.226589,-7.2175455,5.4136076,-3.8633685,2.5887923,-1.5920715,0.8498274,-0.33742708,0.08641748,rock
1.0,-2.707181,4.5947638,-7.134951,9.936793,-12.937827,16.239536,-19.450354,22.468195,-25.034649,27.135286,-28.72786,29.60589,-29.858816,29.362583,-28.27523,26.65129,-24.471287,22.069296,-19.3822,16.501562,-13.757683,11.054043,-8.53951,6.3437195,-4.453954,2.9326484,-1.7622921,0.9294974,-0.37970912,0.083442114,rock
1.0,-2.7215776,4.457744,-6.718215,9.244572,-11.8941,14.638753,-17.278723,19.679102,-21.754063,23.415396,-24.555128,25.280743,-25.420357,24.944988,-24.106749,22.813343,-21.094385,19.150312,-16.988018,14.645948,-12.311946,10.079239,-7.952013,6.013174,-4.351957,2.9838676,-1.8722656,1.0402365,-0.49766406,0.14489713,rock
1.0,-2.7859907,4.7159047,-7.1408105,9.874461,-12.74421,15.617624,-18.49525,21.080708,-23.30937,25.064644,-26.284811,27.102404,-27.214651,26.781755,-25.954054,24.55563,-22.73159,20.655203,-18.284393,15.792463,-13.284821,10.820168,-8.523113,6.4482207,-4.646666,3.1728263,-1.9784803,1.0411818,-0.46225345,0.13269894,rock
1.0,-2.5857387,4.181679,-6.3210797,8.670439,-11.211322,13.829798,-16.320618,18.628256,-20.647789,22.311314,-23.487812,24.148708,-24.311691,23.960999,-23.158665,21.949535,-20.387352,18.547152,-16.473038,14.2456045,-11.972353,9.780842,-7.732915,5.86059,-4.266942,2.923775,-1.8506656,1.0694101,-0.50921834,0.14826499,rock
1.0,-2.7872984,4.6940928,-7.3034735,10.3385515,-13.427459,16.665201,-19.853802,22.80894,-25.329865,27.38991,-28.932627,29.745264,-29.923841,29.454033,-28.350994,26.720652,-24.5574,22.079706,-19.417381,16.56408,-13.750018,11.088428,-8.554839,6.31935,-4.460269,2.889227,-1.7056385,0.916963,-0.37173036,0.07674425,rock
1.0,-2.8355064,4.7254825,-6.9430923,9.440407,-12.121264,14.776969,-17.289686,19.629135,-21.567183,23.094631,-24.203823,24.801237,-24.825607,24.334332,-23.38551,22.011053,-20.35263,18.375317,-16.188324,13.923099,-11.634139,9.3849745,-7.3501115,5.562253,-3.9593706,2.6629026,-1.6504457,0.90679413,-0.387192,0.08363859,rock
1.0,-2.1074932,2.9623191,-4.346717,5.765204,-7.2515235,8.640189,-9.9413,11.1674385,-12.249005,13.143943,-13.724578,14.034798,-14.116001,13.931497,-13.499849,12.786532,-11.884394,10.864872,-9.738052,8.544381,-7.3082776,6.1133685,-4.9803057,3.8989449,-2.9418092,2.0931957,-1.37451,0.81841224,-0.4323926,0.15707096,rock
1.0,-2.1547182,3.0892293,-4.528823,6.0048985,-7.549052,9.01429,-10.381962,11.644883,-12.757598,13.694816,-14.318241,14.6577425,-14.732092,14.545337,-14.117997,13.388694,-12.479959,11.3983345,-10.222559,9.005177,-7.7055597,6.440921,-5.2401085,4.0916667,-3.0739908,2.176764,-1.4225798,0.8220705,-0.4176764,0.15359233,rock
1.0,-2.1471753,3.1614141,-4.6296167,6.1799517,-7.840193,9.355016,-10.823816,12.176599,-13.380187,14.336881,-14.994495,15.360954,-15.397265,15.163878,-14.665006,13.871125,-12.852354,11.714459,-10.49981,9.15679,-7.7956104,6.4796267,-5.19525,4.0152764,-2.9708664,2.0541303,-1.3376255,0.79749334,-0.37606853,0.10996675,rock
1.0,-2.1976728,3.1412442,-4.5362883,6.076863,-7.6455493,9.084614,-10.45994,11.71107,-12.839918,13.73877,-14.346756,14.682621,-14.739748,14.564747,-14.120316,13.384633,-12.454853,11.406706,-10.240579,8.966698,-7.692835,6.4384494,-5.23889,4.1054893,-3.081326,2.205407,-1.4451567,0.8509393,-0.43612757,0.1445264,rock
1.0,-2.2250407,3.239493,-4.689939,6.2894998,-7.999543,9.612174,-11.118963,12.458036,-13.616357,14.57075,-15.195664,15.524961,-15.563528,15.3054,-14.745305,13.890246,-12.822971,11.597789,-10.306775,8.9634075,-7.6117134,6.309138,-5.0542135,3.9077113,-2.9384146,2.0090523,-1.2748808,0.7884705,-0.38188612,0.112009525,rock
1.0,-2.1573215,3.1003153,-4.5112586,6.0472026,-7.621429,9.063034,-10.484513,11.771912,-12.893852,13.81278,-14.427874,14.760091,-14.8066025,14.603468,-14.125599,13.342908,-12.396181,11.306949,-10.111046,8.840987,-7.548613,6.285347,-5.074756,3.9520066,-2.9447775,2.0780034,-1.3579531,0.7958256,-0.39693967,0.12720191,rock
1.0,-2.1890388,3.119655,-4.5088058,6.0468783,-7.604622,9.051516,-10.470019,11.749465,-12.882608,13.811211,-14.458646,14.791956,-14.84155,14.675292,-14.234357,13.491885,-12.534651,11.478447,-10.324873,9.049797,-7.765686,6.5021987,-5.2798834,4.1279655,-3.0945807,2.2024634,-1.4432933,0.85611665,-0.45058483,0.15651685,rock
1.0,-2.2189202,3.2228987,-4.67465,6.270832,-7.9849477,9.618697,-11.137561,12.501666,-13.698259,14.690968,-15.346115,15.713865,-15.798878,15.581085,-15.053732,14.202409,-13.142226,11.935086,-10.63541,9.272859,-7.8965387,6.5629525,-5.264468,4.0625267,-3.050071,2.0960288,-1.3205914,0.7924343,-0.37839288,0.10829365,rock
1.0,-2.503929,3.941568,-5.719562,7.722826,-9.815376,11.839474,-13.704247,15.464586,-16.955784,18.202137,-19.09765,19.5063,-19.580795,19.256184,-18.617296,17.588284,-16.270916,14.818687,-13.199196,11.477179,-9.792131,8.09284,-6.5008163,5.0187554,-3.701934,2.5946307,-1.670547,0.97400683,-0.4729879,0.13949393,rock
1.0,-2.410237,3.6079533,-5.1217265,6.9549737,-8.825575,10.556167,-12.278569,13.803585,-15.1048765,16.24082,-16.999298,17.328835,-17.39068,17.164526,-16.627634,15.766946,-14.665267,13.396628,-12.025478,10.539977,-8.973787,7.470659,-6.0809183,4.7194915,-3.5321574,2.5155644,-1.6374223,0.96768284,-0.50828326,0.18191047,rock
1.0,-2.3505828,3.5999856,-5.495315,7.3601913,-9.407033,11.679931,-13.6696,15.629308,-17.371172,18.696861,-19.748455,20.333265,-20.444557,20.185131,-19.511871,18.420473,-17.055992,15.453256,-13.657832,11.830069,-10.011738,8.176039,-6.480509,4.9534726,-3.593906,2.506041,-1.616293,0.9095759,-0.449492,0.15253681,rock
1.0,-2.0978184,3.20198,-5.0539503,6.786186,-8.756306,10.795383,-12.659681,14.450998,-16.042074,17.315973,-18.243694,18.760506,-18.841534,18.516092,-17.847292,16.825724,-15.488007,14.005608,-12.313208,10.608436,-8.892717,7.221997,-5.682092,4.260127,-3.0848823,2.092368,-1.3129377,0.7450994,-0.37193814,0.12582739,rock
1.0,-2.0961556,3.240746,-5.1737795,6.841707,-8.7803755,10.960496,-12.787516,14.632616,-16.367474,17.596647,-18.59407,19.141468,-19.200348,18.947857,-18.277592,17.262112,-15.911379,14.424437,-12.703768,10.929955,-9.212825,7.4431057,-5.8903794,4.451602,-3.2139583,2.228068,-1.3908055,0.787672,-0.38913548,0.124359794,rock
1.0,-2.30565,3.4354188,-5.1774435,7.076015,-9.108762,11.254231,-13.266979,15.143302,-16.834122,18.152885,-19.142494,19.706465,-19.771244,19.507385,-18.797678,17.724157,-16.365982,14.761023,-13.034214,11.204311,-9.39233,7.650334,-6.0082784,4.5059094,-3.2611127,2.2351184,-1.4133077,0.809386,-0.38714907,0.124856964,rock
1.0,-2.4842691,3.818864,-5.676746,7.8394723,-10.127165,12.4285555,-14.717394,16.79571,-18.55517,20.078196,-21.228138,21.808914,-21.944855,21.725567,-20.940609,19.803778,-18.382996,16.64155,-14.773289,12.812098,-10.800833,8.879739,-7.073641,5.38214,-3.9680305,2.7704315,-1.7875471,1.0415729,-0.5343237,0.18569642,rock
1.0,-2.407852,3.6278,-5.5058646,7.71978,-9.949948,12.296637,-14.697636,16.84016,-18.69298,20.290691,-21.518978,22.158527,-22.328377,22.128233,-21.339909,20.167242,-18.69342,16.845352,-14.844442,12.792663,-10.714624,8.766111,-6.9120083,5.169819,-3.748139,2.5829852,-1.6399615,0.92703736,-0.47310746,0.17414302,rock
1.0,-2.4596636,3.777204,-5.696901,7.912777,-10.227848,12.665642,-15.062228,17.206902,-19.083298,20.65011,-21.788237,22.409748,-22.518654,22.198776,-21.356396,20.05753,-18.483904,16.66085,-14.625002,12.533197,-10.478642,8.490006,-6.6453614,4.974327,-3.5754128,2.4092712,-1.4868007,0.83703756,-0.3820196,0.10869251,rock
1.0,-2.5286458,3.9045072,-5.8415227,8.084823,-10.3380785,12.7384405,-15.077139,17.09172,-18.947311,20.52987,-21.668182,22.291023,-22.47992,22.320925,-21.588575,20.443104,-19.000793,17.258118,-15.362146,13.409651,-11.344873,9.336004,-7.495822,5.7036657,-4.2238207,2.9738913,-1.9078175,1.1231819,-0.5665842,0.1823893,rock
1.0,-2.1531947,3.1259446,-4.8441167,6.729253,-8.617599,10.651771,-12.650026,14.409172,-16.056095,17.376152,-18.37292,18.889208,-18.981266,18.762857,-18.016134,16.976759,-15.69292,14.121322,-12.424463,10.71523,-8.942297,7.265812,-5.7217603,4.29866,-3.1241403,2.124282,-1.3341136,0.7642036,-0.38418806,0.1291649,rock
1.0,-2.399516,3.6557815,-5.5899153,7.7090526,-9.811398,12.105096,-14.252227,16.124992,-17.84462,19.18924,-20.099653,20.511696,-20.501314,20.095497,-19.191994,17.995104,-16.505772,14.726174,-12.881767,11.057202,-9.157945,7.393592,-5.795627,4.2811165,-3.0867116,2.0663688,-1.2382677,0.7119522,-0.32695413,0.081515245,rock
1.0,-2.6469958,4.4254913,-6.70733,9.286713,-12.095379,15.041517,-17.900131,20.532005,-22.867157,24.722246,-26.122412,26.986416,-27.176083,26.880835,-26.050285,24.661608,-22.852772,20.723654,-18.314484,15.801043,-13.263926,10.749952,-8.441765,6.338992,-4.5551195,3.102006,-1.9507163,1.1024427,-0.52299,0.15765925,rock
1.0,-2.6382606,4.345931,-6.6096954,9.221052,-12.075536,15.111149,-18.032974,20.763447,-23.163546,25.064367,-26.48708,27.317278,-27.478489,27.102608,-26.153978,24.657518,-22.736563,20.499014,-18.011143,15.424292,-12.848186,10.34588,-8.076119,6.041798,-4.3193207,2.9128432,-1.8277581,1.0456507,-0.4953391,0.15116213,rock
1.0,-2.680418,4.6588936,-7.1254277,9.872166,-12.873884,15.949922,-18.943737,21.66124,-24.082611,26.00254,-27.394804,28.22635,-28.397642,27.989296,-27.000462,25.460415,-23.488903,21.16067,-18.61973,15.964645,-13.284448,10.717903,-8.316571,6.186034,-4.384231,2.9268231,-1.800206,0.97443485,-0.44993675,0.13721897,rock
1.0,-2.4131482,3.9063082,-6.0710654,8.644759,-11.524049,14.537391,-17.555092,20.467934,-23.091377,25.207129,-26.813625,27.771542,-28.019382,27.658426,-26.676764,25.09232,-23.062042,20.696896,-18.070839,15.375622,-12.676462,10.126734,-7.8161755,5.75551,-4.0372357,2.64883,-1.6000901,0.891416,-0.4188339,0.12818618,rock
1.0,-2.7383578,4.70088,-7.203768,10.045633,-13.172995,16.44813,-19.642525,22.671726,-25.297228,27.378305,-28.930635,29.82971,-30.039902,29.655903,-28.649311,27.032616,-24.972485,22.554907,-19.855045,17.07251,-14.211242,11.448672,-8.909557,6.623947,-4.703047,3.124476,-1.8997118,1.0319076,-0.44527352,0.108912565,rock
1.0,-2.5492122,4.2468357,-6.5383916,9.200446,-12.12358,15.13671,-18.070414,20.825691,-23.236113,25.165466,-26.596634,27.394974,-27.559362,27.148342,-26.149902,24.618803,-22.663157,20.39686,-17.871813,15.286783,-12.71147,10.210155,-7.945648,5.9081097,-4.19152,2.8125167,-1.7390634,0.97859854,-0.47798762,0.15452342,rock
1.0,-2.6969922,4.5872016,-6.9913406,9.819788,-12.958685,16.229088,-19.466673,22.5147,-25.158113,27.237682,-28.80925,29.745686,-29.925915,29.528727,-28.514717,26.89203,-24.833893,22.403477,-19.693655,16.871855,-14.058471,11.295864,-8.768707,6.5221314,-4.583882,3.0536299,-1.8776188,1.0354354,-0.47532305,0.13206019,rock
